id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
352907,"Delivery, Xtreme",[337828],1,delivery-xtreme,2023-05-02T00:55:32Z,2023-04-28T01:53:50Z,2024-11-07T14:22:37Z,28,11,53,https://api.ldjam.com/vx/node2/get/337828,/events/ludum-dare/53/delivery-xtreme,[],101.51907431108,54,25.25,34,4.406,11,4.469,9,4.212,43,4.438,65,,,,,3.613,280,4.047,181,4.4465935734187
332836,Deliver to Whence you Came,[122244],1,deliver-to-whence-you-came,2023-05-02T01:29:53Z,2023-04-06T09:38:04Z,2024-11-07T14:22:37Z,74,12,53,https://api.ldjam.com/vx/node2/get/122244,/events/ludum-dare/53/deliver-to-whence-you-came,"['https://robotmeadows.itch.io/', 'https://justcamh.itch.io/', 'https://justcamh.itch.io/deliver-to-whence-you-came']",84.18973861411,55,48.375,92.333333333333,4.401,12,4.106,75,4.697,3,4.039,455,4.192,247,,,,,4.505,14,-37.220485921406
345748,Delivery Drift,"[4827, 4840, 354835]",3,delivery-drift,2023-05-02T00:46:46Z,2023-04-26T15:51:40Z,2024-11-07T14:22:37Z,59,13,53,https://api.ldjam.com/vx/node2/get/4827+4840+354835,/events/ludum-dare/53/delivery-drift,[],41.033866916076,25,10.25,61.875,4.383,13,4.483,6,3.4,538,4.425,73,4.425,123,4.117,93,3.347,443,3.942,242,-46.29422174415
366865,Dressed Delivery,"[17469, 25, 204279, 134642, 367647]",5,dressed-delivery,2023-05-02T00:31:25Z,2023-05-01T17:44:57Z,2024-11-07T14:22:37Z,23,14,53,https://api.ldjam.com/vx/node2/get/17469+25+204279+134642+367647,/events/ludum-dare/53/dressed-delivery,[],95.300186798688,15,23.5,26.875,4.38,14,4.24,38,3.88,168,3.26,1042,4.82,7,4.42,23,4.042,94,4.58,7,-12.481005101263
356528,Hell'o-Cargo,"[265416, 356517, 98592, 356573, 265606]",5,hello-cargo,2023-05-02T00:58:30Z,2023-04-28T18:05:47Z,2024-11-07T14:22:37Z,106,15,53,https://api.ldjam.com/vx/node2/get/265416+356517+98592+356573+265606,/events/ludum-dare/53/hello-cargo,[],100,195,113.625,126.875,4.376,15,4.268,35,3.665,320,4.29,189,4.701,19,4.377,32,3.955,124,4.3,63,-39.378950349096
333064,Ravenhaul,"[12833, 236586, 290166, 214618, 1305, 354496, 93329, 12991]",8,ravenhaul,2023-05-02T01:42:41Z,2023-04-06T22:52:53Z,2024-11-07T14:22:37Z,59,16,53,https://api.ldjam.com/vx/node2/get/12833+236586+290166+214618+1305+354496+93329+12991,/events/ludum-dare/53/ravenhaul,"['https://twitter.com/MV_Raffa', 'https://twitter.com/BippinBits', 'https://twitter.com/jsmars', 'https://twitter.com/MartinKvale', 'https://twitter.com/cameronpmusic', 'https://twitter.com/IdinaKloppstock', 'https://cameronpaxton.bandcamp.com/album/ravenhaul-ost', 'https://twitter.com/RobinEyreArt']",50.389785024175,20,18.25,83.285714285714,4.37,16,3.864,206,3.889,162,4.66,4,4.873,3,4.512,15,,,4.654,2,-46.482179421465
332412,Ultimate Postal Service,"[109702, 144107, 299939, 115573, 122839, 336618]",6,ultimate-postal-service,2023-05-01T21:48:05Z,2023-04-05T14:52:09Z,2024-11-07T14:22:37Z,18,17,53,https://api.ldjam.com/vx/node2/get/109702+144107+299939+115573+122839+336618,/events/ludum-dare/53/ultimate-postal-service,['https://twitter.com/teagher'],103.68786673917,18,28.625,27.625,4.365,17,4.462,13,3.673,311,4.077,420,4.423,124,4.558,9,4.42,25,4.292,65,-8.4342887540181
367496,The Rum Run,"[128428, 78121, 78120, 368380]",4,the-rum-run,2023-05-02T01:38:44Z,2023-05-01T23:29:53Z,2024-11-07T14:22:37Z,20,18,53,https://api.ldjam.com/vx/node2/get/128428+78121+78120+368380,/events/ludum-dare/53/the-rum-run,[],98.907071009368,20,22.5,24,4.364,18,4.477,7,3.295,627,3.682,801,4.523,74,3.955,163,3.773,206,4.182,101,0
337944,Costruttore,"[237337, 350475, 350685, 239204, 367339]",5,costruttore,2023-05-02T00:51:45Z,2023-04-24T14:01:24Z,2024-11-07T14:22:37Z,13,19,53,https://api.ldjam.com/vx/node2/get/237337+350475+350685+239204+367339,/events/ludum-dare/53/costruttore,[],126.95834376925,9,30.625,20,4.361,19,4.417,15,4.167,51,4.5,40,4.194,246,3.694,297,3.694,248,3.667,464,-1.2579117093425
367012,Pack It Up ,"[367009, 79971, 366013, 367026, 284612]",5,pack-it-up,2023-05-02T00:58:58Z,2023-05-01T19:36:28Z,2024-11-07T14:22:37Z,121,20,53,https://api.ldjam.com/vx/node2/get/367009+79971+366013+367026+284612,/events/ludum-dare/53/pack-it-up,[],62.549980015984,76,39.125,144.625,4.358,20,4.34,26,3.448,513,3.712,788,4.714,17,4.514,14,3.752,221,4.014,199,-47.815849021384
367671,Debbie's Diner Derby,"[181481, 181495, 266777, 217019, 281656, 287295]",6,debbies-diner-derby,2023-05-02T01:39:52Z,2023-05-02T00:24:32Z,2024-11-07T14:22:37Z,43,21,53,https://api.ldjam.com/vx/node2/get/181481+181495+266777+217019+281656+287295,/events/ludum-dare/53/debbies-diner-derby,"['https://twitter.com/shrombus', 'https://twitter.com/JonTheRealJon', 'https://twitter.com/NY_Sagittarius', 'https://twitter.com/tuplepaw', 'https://twitter.com/calvintthompson', 'https://twitter.com/oroshibu', 'https://twitter.com/meat_vall']",62.332578307586,26,22.875,59.875,4.353,21,4.241,37,4.155,53,4.474,52,4.56,55,4.328,43,3.956,123,4.138,123,-34.555498385372
366936,Faking It,"[47956, 12171]",2,faking-it,2023-05-01T22:52:54Z,2023-05-01T18:31:28Z,2024-11-07T14:22:37Z,44,22,53,https://api.ldjam.com/vx/node2/get/47956+12171,/events/ludum-dare/53/faking-it,"['https://twitter.com/alecgamble1', 'https://twitter.com/HanPayne']",95.73016833623,65,39.75,50.714285714286,4.344,22,4.296,31,4.429,14,4.367,125,4.64,37,,,4.633,8,4.106,144,-23.523044554846
337812,Dante's Delivery Service,"[81421, 290764, 290461, 224670, 357613, 370389]",6,dantes-delivery-service,2023-05-02T00:56:01Z,2023-04-24T05:22:07Z,2024-11-07T14:22:37Z,77,23,53,https://api.ldjam.com/vx/node2/get/81421+290764+290461+224670+357613+370389,/events/ludum-dare/53/dantes-delivery-service,['https://swsteffes.itch.io/dantes-delivery-service'],89.234053915321,138,74.75,94.875,4.335,23,4.311,30,4.059,87,4.532,26,4.453,108,4.213,62,4.017,102,4.366,41,-25.424552792469
333774,Beep Boop,[4018],1,beep-boop,2023-05-01T11:33:17Z,2023-04-09T20:12:25Z,2024-11-07T14:22:37Z,34,24,53,https://api.ldjam.com/vx/node2/get/4018,/events/ludum-dare/53/beep-boop,['https://digital-mosaic-games.itch.io/beep-boop**'],83.843323945899,46,26.625,38.875,4.324,24,3.932,161,3.581,386,4.568,15,4.608,42,4.419,25,4.319,36,4.311,59,-12.712843905603
354774,DETOUR,[354631],1,detour,2023-05-01T21:42:57Z,2023-04-28T11:06:39Z,2024-11-16T10:15:10Z,98,25,53,https://api.ldjam.com/vx/node2/get/354631,/events/ludum-dare/53/detour,"['https://nozomu57.itch.io/robot-detour', 'https://www.youtube.com/watch?v=zjsqsLrGS78', 'https://store.steampowered.com/app/2666840/Robot_Detour/']",68.343881042485,43,46.125,99.75,4.322,25,4.371,19,4.455,8,4.355,131,3.82,502,3.765,256,2.814,751,3.553,578,-39.958861839528
337010,Air Shipping,"[79680, 91644]",2,air-shipping,2023-05-02T00:55:18Z,2023-04-20T12:00:58Z,2024-11-07T14:22:37Z,42,26,53,https://api.ldjam.com/vx/node2/get/79680+91644,/events/ludum-dare/53/air-shipping,"['https://twitter.com/Hare_Software', 'https://hare-software.itch.io/air-shipping']",75.424723326565,73,32,57.25,4.321,26,4.073,93,3.827,194,4.536,25,4.491,91,4.741,2,3.774,205,4.509,13,-5.9723353648609
353326,Package for the King,"[242787, 100173]",2,package-for-the-king,2023-05-02T01:55:41Z,2023-04-28T04:15:35Z,2024-11-07T14:22:37Z,29,27,53,https://api.ldjam.com/vx/node2/get/242787+100173,/events/ludum-dare/53/package-for-the-king,[],96.750868696913,37,25.625,37.833333333333,4.319,27,4.222,42,3.875,170,3.931,577,4.556,59,,,,,4.514,12,-8.8639197465299
367750,Neural Rot,"[33090, 5749]",2,neural-rot,2023-05-02T00:45:54Z,2023-05-02T00:42:26Z,2024-11-07T14:22:37Z,24,28,53,https://api.ldjam.com/vx/node2/get/33090+5749,/events/ludum-dare/53/neural-rot,"['https://www.youtube.com/@Miziziziz', 'https://zephyo.itch.io/']",58.942161512417,26,9.25,31.571428571429,4.317,28,3.879,197,4.333,24,2.911,1151,4.583,47,4.383,31,,,4.4,28,-21.461367266274
351266,Bad News Bear,"[1573, 299270]",2,bad-news-bear,2023-05-01T23:13:00Z,2023-04-27T16:42:37Z,2024-11-07T14:22:37Z,15,29,53,https://api.ldjam.com/vx/node2/get/1573+299270,/events/ludum-dare/53/bad-news-bear,[],71.589105316382,14,10.25,21,4.316,29,3.921,167,3.947,124,4.684,3,4.711,18,4.474,17,4.447,20,4.342,43,-10.427371290369
367895,PARCEL PUNISHER,[248473],1,parcel-punisher,2023-05-02T01:33:23Z,2023-05-02T01:07:46Z,2024-11-07T14:22:37Z,27,30,53,https://api.ldjam.com/vx/node2/get/248473,/events/ludum-dare/53/parcel-punisher,[],45.963855977692,8,7.5,36.5,4.314,30,4.543,1,3.671,314,4.229,246,4.186,251,4.014,138,3.758,220,3.848,297,-44.988039577982
367769,T.I.M.E,"[250825, 250851, 367634]",3,t-i-m-e,2023-05-02T00:56:57Z,2023-05-02T00:46:11Z,2024-11-07T14:22:37Z,32,31,53,https://api.ldjam.com/vx/node2/get/250825+250851+367634,/events/ludum-dare/53/t-i-m-e,[],108.24334276715,91,53.75,46.875,4.311,31,4.244,36,3.378,559,2.8,1164,4.5,82,4.398,28,4.3,38,4.333,45,5.0002711787365
343733,Superfetch Dog,"[1083, 286850, 6693]",3,super-fetch-dog,2023-05-02T01:13:48Z,2023-04-26T06:06:48Z,2024-11-07T14:22:37Z,34,32,53,https://api.ldjam.com/vx/node2/get/1083+286850+6693,/events/ludum-dare/53/super-fetch-dog,"['https://patreon.com/punkcake', 'https://punkcake.itch.io/', 'https://twitter.com/punkcake_delice']",62.669709167427,16,16.25,42.375,4.305,32,4.171,60,4.244,40,4.427,70,4.402,130,4.1,98,2.947,675,4.25,72,-31.400565942996
337569,Package Punk,[184019],1,package-punk,2023-05-02T01:00:18Z,2023-04-23T02:47:37Z,2024-11-07T14:22:37Z,29,33,53,https://api.ldjam.com/vx/node2/get/184019,/events/ludum-dare/53/package-punk,['https://arthurds.itch.io/packagepunk'],86.861442422059,13,15.75,35,4.303,33,4.348,25,4.258,37,4.485,45,,,,,,,4.439,19,-22.719845870869
332895,Egg Panic,"[280565, 280611]",2,egg-panic,2023-05-02T01:54:07Z,2023-04-06T16:52:03Z,2024-11-07T14:22:37Z,30,34,53,https://api.ldjam.com/vx/node2/get/280565+280611,/events/ludum-dare/53/egg-panic,['https://annekatran.itch.io/egg-panic'],72.80626264065,27,17.625,34.25,4.288,34,4.273,34,3.5,454,4.227,249,4.788,10,4.25,51,4.259,46,4.281,67,-16.879058540637
358967,Dead-End Delivery,[317693],1,dead-end-delivery,2023-05-02T00:54:57Z,2023-04-29T01:35:19Z,2024-11-07T14:22:37Z,27,35,53,https://api.ldjam.com/vx/node2/get/317693,/events/ludum-dare/53/dead-end-delivery,[],67.106715448442,12,8.5,22.714285714286,4.286,35,4.143,66,3.452,505,4.381,108,4.643,36,,,3.8,191,4.375,35,-20.967387452053
345333,Hazard Saviour,[2698],1,hazard-suviour,2023-05-02T01:17:09Z,2023-04-26T14:04:04Z,2024-11-07T14:22:37Z,22,36,53,https://api.ldjam.com/vx/node2/get/2698,/events/ludum-dare/53/hazard-suviour,['https://youtu.be/2wMECSq2Wtk'],116.89705499271,27,32.625,24.875,4.283,36,4.043,105,3.783,227,4.283,194,4.521,76,4.217,61,2.864,721,3.818,329,3.9504074248459
332681,Elevander of the Emu Express,"[52174, 55462, 169797]",3,elevander-of-the-emu-express,2023-05-02T00:34:12Z,2023-04-05T20:14:20Z,2024-11-07T14:22:37Z,62,37,53,https://api.ldjam.com/vx/node2/get/52174+55462+169797,/events/ludum-dare/53/elevander-of-the-emu-express,[],73.968570035184,68,37,68.625,4.276,37,3.918,170,4.067,85,4.53,27,4.846,5,4.22,59,3.836,169,4.276,68,-17.85994916116
366702,🗣️ MR SPEECH: The Purr-fect Pitch,"[279507, 289021, 290153]",3,mr-speech-the-purr-fect-pitch,2023-05-01T16:34:25Z,2023-05-01T15:40:49Z,2024-11-07T14:22:37Z,34,37,53,https://api.ldjam.com/vx/node2/get/279507+289021+290153,/events/ludum-dare/53/mr-speech-the-purr-fect-pitch,['https://ahchoo.itch.io/mr-speech-the-purr-fect-pitch'],90.568285724557,51,31.375,39.25,4.276,37,4.368,23,4.276,33,4.211,266,3.424,752,4.605,4,4.895,1,3.973,227,-3.2314004973153
356747,Why Deliver Y ?,[817],1,why-deliver-y,2023-05-02T00:47:44Z,2023-04-28T18:48:58Z,2024-11-07T14:22:37Z,18,39,53,https://api.ldjam.com/vx/node2/get/817,/events/ludum-dare/53/why-deliver-y,['https://aurel300.itch.io/why-deliver-y'],126.86958032152,17,29.375,22,4.275,39,3.925,163,4.2,45,3.725,778,4.225,224,4.15,73,,,4.475,17,-12.222337506705
334027,Spycraft: Echelon City,"[10756, 367374, 334565, 368817]",4,sprycraft-echelon-city,2023-05-01T22:49:34Z,2023-04-10T21:41:26Z,2024-11-07T14:22:37Z,17,40,53,https://api.ldjam.com/vx/node2/get/10756+367374+334565+368817,/events/ludum-dare/53/sprycraft-echelon-city,"['http://www.arthurhamer.com', 'http://nicmagnier.itch.io', 'http://logey.bandcamp.com']",135.36625261256,20,41,23.375,4.273,40,4.095,79,4.341,22,4.31,173,3.955,414,3.955,163,4.05,91,4.095,151,3.4175379990038
360519,TIFY Boxes,[238130],1,tify-boxes,2023-05-02T00:52:59Z,2023-04-29T07:33:46Z,2024-11-07T14:22:37Z,16,40,53,https://api.ldjam.com/vx/node2/get/238130,/events/ludum-dare/53/tify-boxes,[],93.951134333004,7,19.75,23.375,4.273,40,3.75,288,3.955,121,4.477,49,3.636,628,3.947,167,3.25,495,4.205,94,-16.249071590348
367282,Newton Logistics,"[214957, 290972, 214953, 214491, 314015]",5,newton-logistics,2023-05-01T22:51:51Z,2023-05-01T21:49:48Z,2024-11-07T14:22:37Z,28,42,53,https://api.ldjam.com/vx/node2/get/214957+290972+214953+214491+314015,/events/ludum-dare/53/newton-logistics,[],104.44659357342,38,33,35.714285714286,4.265,42,4.103,76,3.926,140,4.456,58,4.176,255,3.939,170,,,4.045,183,-4.4161290198252
348014,Aerial Odyssey,"[217526, 12957, 321490]",3,aerial-odyssey,2023-05-02T01:50:43Z,2023-04-27T01:45:17Z,2024-11-07T14:22:37Z,40,43,53,https://api.ldjam.com/vx/node2/get/217526+12957+321490,/events/ludum-dare/53/aerial-odyssey,[],161.56561600744,60,94.625,37.25,4.264,43,4.194,52,4.278,32,4.556,18,4.446,115,3.853,212,2.656,854,3.971,231,-1.3606076167856
366653,Forecast Folly,"[623, 67192]",2,forecast-folly,2023-05-01T14:58:59Z,2023-05-01T14:56:10Z,2024-11-07T14:22:37Z,17,44,53,https://api.ldjam.com/vx/node2/get/623+67192,/events/ludum-dare/53/forecast-folly,[],54.772255750517,4,6,21,4.263,44,4.026,114,4,102,3.737,765,4.553,60,4.316,44,4.5,18,4.316,56,-47.477426856111
333361,Heart-Warming Deliveries,[73887],1,heart-warming-deliveries,2023-05-02T00:44:55Z,2023-04-08T08:35:34Z,2024-11-07T14:22:37Z,80,45,53,https://api.ldjam.com/vx/node2/get/73887,/events/ludum-dare/53/heart-warming-deliveries,[],55.480636910327,53,25.125,82.625,4.262,45,4.037,112,3.738,264,4.53,27,4.518,78,4.222,58,3.26,491,3.81,338,-40.090157827038
357737,Parcel Larceny,[296146],1,parcel-larceny,2023-05-01T20:47:19Z,2023-04-28T22:10:09Z,2024-11-07T14:22:37Z,41,46,53,https://api.ldjam.com/vx/node2/get/296146,/events/ludum-dare/53/parcel-larceny,['https://www.youtube.com/watch?v=cAAUo59BG7w'],130.38404810405,88,82.875,49.75,4.25,46,4.383,18,3.927,139,4.115,372,3.813,508,4.16,70,4.427,23,3.958,236,8.3572495606007
367240,Bocks & Co.,"[142870, 367284, 367699]",3,bocks-co,2023-05-02T00:19:34Z,2023-05-01T21:36:25Z,2024-11-07T14:22:37Z,18,47,53,https://api.ldjam.com/vx/node2/get/142870+367284+367699,/events/ludum-dare/53/bocks-co,[],114.73690322658,2,26,20.75,4.237,47,4,125,4.079,81,3.921,595,4.5,82,4.132,80,4,108,3.972,228,-15.200169599491
367664,Postal Town,"[50590, 76834]",2,postal-town,2023-05-02T00:44:31Z,2023-05-02T00:23:05Z,2024-11-07T14:22:37Z,28,47,53,https://api.ldjam.com/vx/node2/get/50590+76834,/events/ludum-dare/53/postal-town,['https://youtu.be/2igFKamB-o0'],80.222462966157,23,24.375,38.875,4.237,47,4.013,121,4.039,94,4.513,37,4.684,24,3.865,208,2.758,782,3.986,214,-17.436568280899
338066,Culling Cards,"[181925, 186251, 315114]",3,culling-cards,2023-05-02T01:41:17Z,2023-04-24T18:28:33Z,2024-11-07T14:22:37Z,33,49,53,https://api.ldjam.com/vx/node2/get/181925+186251+315114,/events/ludum-dare/53/culling-cards,['https://camdeno.itch.io/culling-cards'],106.92844222316,74,39.875,35.875,4.235,49,4.157,63,3.809,210,3.794,710,4.559,56,4.059,118,3.742,224,4.121,128,1.6001016001524
357040,Rude Bear Rebirth,"[2836, 4925, 367917]",3,rude-bear-rebirth,2023-05-02T01:06:29Z,2023-04-28T19:48:37Z,2024-11-07T14:22:37Z,25,50,53,https://api.ldjam.com/vx/node2/get/2836+4925+367917,/events/ludum-dare/53/rude-bear-rebirth,[],68.534441684234,21,15.5,34,4.234,50,4.078,90,4.203,44,4.422,77,4.344,152,4.234,56,4.438,21,3.875,276,-14.643604306916
366199,lycoris;lastwords,"[299184, 299747, 336479, 366207]",4,lycorislastwords,2023-05-01T19:54:05Z,2023-05-01T01:37:04Z,2024-11-07T14:22:37Z,39,51,53,https://api.ldjam.com/vx/node2/get/299184+299747+336479+366207,/events/ludum-dare/53/lycorislastwords,[],74.725257569954,63,32.875,59.875,4.23,51,3.593,441,3.784,226,4.2,277,4.762,13,4.516,13,2.826,743,4.55,9,-17.230266828497
332687,Mouth Feel,"[13882, 126652, 126651]",3,mouth-feel,2023-05-02T01:39:45Z,2023-04-05T20:39:55Z,2024-11-07T14:22:37Z,63,52,53,https://api.ldjam.com/vx/node2/get/13882+126652+126651,/events/ludum-dare/53/mouth-feel,[],77.693096886551,36,37.5,72.142857142857,4.229,52,4.05,100,4.829,1,3.9,610,4.271,196,,,4.789,3,4.243,75,-36.617105585593
353204,To: Tony,"[218147, 276491, 227835]",3,to-tony,2023-05-01T20:24:49Z,2023-04-28T03:34:22Z,2024-11-07T14:22:37Z,28,53,53,https://api.ldjam.com/vx/node2/get/218147+276491+227835,/events/ludum-dare/53/to-tony,['https://the-luna-eclipse.itch.io/to-tony'],71.109800826503,45,16.75,34.125,4.227,53,3.906,177,3.688,302,4.609,9,4.313,178,3.891,192,4.016,104,4.219,88,3.3254885477436
334020,Meowxtape: Delivery,"[245646, 244680, 321190, 253044, 368160]",5,meowmix-delivery,2023-05-02T01:53:10Z,2023-04-10T20:04:10Z,2024-11-07T14:22:37Z,46,54,53,https://api.ldjam.com/vx/node2/get/245646+244680+321190+253044+368160,/events/ludum-dare/53/meowmix-delivery,['https://www.youtube.com/watch?v=IMhzQSHVMTE'],92.614285386978,96,51.25,60.75,4.224,54,3.983,132,3.729,272,3.898,617,4.254,212,4.595,6,4.61,12,4.314,57,-3.5692321459074
340980,"""I Do Extra Good!""","[332387, 336893, 133039]",3,i-do-extra-good,2023-05-01T21:30:37Z,2023-04-25T14:19:09Z,2024-11-07T14:22:37Z,31,55,53,https://api.ldjam.com/vx/node2/get/332387+336893+133039,/events/ludum-dare/53/i-do-extra-good,[],80.248305751064,14,15.375,24.875,4.217,55,4.37,20,4.13,59,4.413,82,4.261,203,4,141,4.391,28,4.114,133,-6.8874297480933
356765,Reflex Redeemer,"[271014, 127334]",2,reflex-redeemer,2023-05-02T02:02:17Z,2023-04-28T18:54:52Z,2024-11-07T14:22:37Z,24,56,53,https://api.ldjam.com/vx/node2/get/271014+127334,/events/ludum-dare/53/reflex-redeemer,['https://mediflect.itch.io/reflex-redeemer'],98.872568255119,38,27.25,28.875,4.214,56,4.464,12,3.768,240,3.411,981,3.661,607,4.054,122,2.7,825,4.074,160,-4.621858025252
367450,Handle With Care,"[218278, 177662, 338037]",3,handle-with-care,2023-05-02T00:59:04Z,2023-05-01T23:14:19Z,2024-11-07T14:22:37Z,31,56,53,https://api.ldjam.com/vx/node2/get/218278+177662+338037,/events/ludum-dare/53/handle-with-care,"['https://twitter.com/jamierowan_', 'https://twitter.com/TinyBox11', 'https://twitter.com/riuku_', 'https://twitter.com/ms_frogrammer', 'https://discord.gg/AdH5jZTnPX']",85.67628336894,12,25.875,36.25,4.214,56,3.956,146,4.371,20,4.243,230,4.559,56,4.103,97,3.682,256,3.868,281,-26.854128815513
356299,Pizza Time,"[237859, 238119, 165257]",3,pizza-time-1,2023-05-01T19:44:22Z,2023-04-28T17:20:46Z,2024-11-07T14:22:37Z,30,58,53,https://api.ldjam.com/vx/node2/get/237859+238119+165257,/events/ludum-dare/53/pizza-time-1,[],83.599327650664,48,23.5,34.625,4.212,58,4.227,41,3.818,202,4.485,45,3.788,524,3.758,262,3.323,458,3.859,288,5.3717364712905
