id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
142393,The Grim Tower,"[122397, 127618]",2,the-grim-tower,2019-04-29T20:06:43Z,2019-04-17T16:02:22Z,2023-08-06T01:56:53Z,26,15,44,https://api.ldjam.com/vx/node2/get/122397+127618,/events/ludum-dare/44/the-grim-tower,[],119.52286093344,14,46.25,38.142857142857,4.243,15,4.319,6,3.716,126,3.958,103,3.851,359,,,2.758,591,3.824,156,15.89837113796
144639,Animancia,[98333],1,animancia,2019-04-30T01:45:16Z,2019-04-23T22:15:40Z,2023-08-06T01:56:53Z,17,16,44,https://api.ldjam.com/vx/node2/get/98333,/events/ludum-dare/44/animancia,['https://d1gital-cuts.itch.io/animancia'],118.89212903243,5,23.5,23.5,4.238,16,4,57,4.048,28,4.409,9,4.682,15,,,,,4.318,23,5.1847412281556
145588,Sick Business,"[103086, 103057, 139741, 139870, 145108, 145777, 141713]",7,sick-business,2019-04-29T23:54:51Z,2019-04-25T06:41:39Z,2023-08-06T01:56:53Z,84,17,44,https://api.ldjam.com/vx/node2/get/103086+103057+139741+139870+145108+145777+141713,/events/ludum-dare/44/sick-business,[],100.3771226457,192,154.625,100.25,4.237,17,4.232,14,4.045,29,3.964,102,4.207,149,3.788,142,4.042,38,3.959,106,-2.5259642342841
146674,Ghostly Tricks,[106428],1,ghostly-tricks,2019-04-30T00:51:59Z,2019-04-26T06:35:13Z,2023-08-06T01:56:53Z,30,18,44,https://api.ldjam.com/vx/node2/get/106428,/events/ludum-dare/44/ghostly-tricks,[],109.36965981495,8,31.25,36.166666666667,4.235,18,4.186,18,4.162,13,4.4,10,4.243,132,,,3.172,342,,,-1.9508472059224
145772,Die Back,"[33326, 41611, 38984]",3,die-back,2019-04-30T00:56:26Z,2019-04-25T11:01:28Z,2023-08-06T01:56:53Z,38,19,44,https://api.ldjam.com/vx/node2/get/33326+41611+38984,/events/ludum-dare/44/die-back,['http://store.steampowered.com/app/699920/Despotism_3k/'],116.52459676556,7,74,63.428571428571,4.23,19,4.048,44,3.697,140,4.31,16,4.836,3,,,2.909,496,4.008,82,-9.574030858406
140574,The Tail of the Serpent,[11802],1,the-tail-of-the-serpent,2019-04-29T23:54:46Z,2019-04-01T19:03:55Z,2023-08-06T01:56:53Z,37,20,44,https://api.ldjam.com/vx/node2/get/11802,/events/ludum-dare/44/the-tail-of-the-serpent,[],121.53043938239,51,68.125,53.857142857143,4.225,20,4.106,34,4.192,12,3.057,794,3.896,339,3.929,85,,,4,85,13.743467941627
152025,Pucamuc,"[55689, 122344]",2,pucamuc,2019-04-30T01:53:31Z,2019-04-28T18:19:29Z,2023-08-06T01:56:53Z,40,21,44,https://api.ldjam.com/vx/node2/get/55689+122344,/events/ludum-dare/44/pucamuc,[],88.716197361708,0,47.125,60.875,4.208,21,4.125,31,3.898,57,4.083,58,4.492,50,4.381,10,4.219,14,3.982,98,-13.426159718576
152066,BETRAYDED,"[4926, 11202, 145644, 153409, 153557, 145919]",6,betrayded,2019-04-29T22:08:16Z,2019-04-28T18:54:07Z,2023-08-06T01:56:53Z,52,22,44,https://api.ldjam.com/vx/node2/get/4926+11202+145644+153409+153557+145919,/events/ludum-dare/44/betrayded,['https://roilbauk.itch.io/betrayded'],96.614646184568,85,73.625,79.875,4.203,22,4.247,12,4.133,17,3.563,381,4.373,74,4.053,55,4.109,24,3.816,167,6.6167317833357
143849,Fehu,[1068],1,fehu,2019-04-29T21:45:21Z,2019-04-22T19:58:37Z,2023-08-06T01:56:53Z,23,23,44,https://api.ldjam.com/vx/node2/get/1068,/events/ludum-dare/44/fehu,[],69.937860618024,6,11.25,24,4.196,23,3.614,257,3.864,65,3.609,346,4.761,8,4.652,2,1.806,936,4.636,3,-22.944824962888
142453,Inflate Me to the Moon,"[1883, 10169]",2,inflate-me-to-the-moon,2019-04-30T01:55:58Z,2019-04-17T22:55:34Z,2023-08-06T01:56:53Z,71,24,44,https://api.ldjam.com/vx/node2/get/1883+10169,/events/ludum-dare/44/inflate-me-to-the-moon,"['https://itunes.apple.com/us/app/inflate-me-to-the-moon/id1462594167**', 'https://cocoamoss.com/', 'https://ddrkirby.com/games/inflate-me-to-the-moon/compo-version/inflate-me-to-the-moon-compo.html**', 'https://cocoamoss.com/inflate-me-to-the-moon/inflate-me-to-the-moon.html**', 'https://play.google.com/store/apps/details?id=com.cocoamoss.inflatemetothemoon**', 'https://ddrkirbyisq.bandcamp.com/album/inflate-me-to-the-moon-original-soundtrack**']",77.172246018601,50,50.25,85.375,4.194,24,4.03,49,3.738,112,3.693,281,4.452,57,4.543,4,4.494,1,4.085,65,-6.8170186280449
142153,Maeko's Memories,"[24231, 6478, 94267, 67686]",4,maekos-memories,2019-04-29T23:52:49Z,2019-04-16T11:55:23Z,2023-08-06T01:56:53Z,24,25,44,https://api.ldjam.com/vx/node2/get/24231+6478+94267+67686,/events/ludum-dare/44/maekos-memories,[],95.142696521708,27,23.875,31.285714285714,4.19,25,3.793,134,3.5,239,4.2,25,4.433,59,4.161,34,,,4.317,24,9.2993459814077
149566,The Cult of the Morning Star,"[1960, 2812]",2,the-cult-of-the-midnight-sun,2019-04-30T00:55:08Z,2019-04-27T05:31:10Z,2023-08-06T01:56:53Z,24,26,44,https://api.ldjam.com/vx/node2/get/1960+2812,/events/ludum-dare/44/the-cult-of-the-midnight-sun,[],130.59890798301,10,45.625,37,4.186,26,3.971,69,3.771,102,3.914,126,4.029,262,,,,,4.357,19,16.971930104758
143573,Blood and goods,"[143572, 140689, 144469]",3,blood-and-goods,2019-04-29T23:20:07Z,2019-04-22T11:24:19Z,2023-08-06T01:56:53Z,181,27,44,https://api.ldjam.com/vx/node2/get/143572+140689+144469,/events/ludum-dare/44/blood-and-goods,['https://discord.gg/tpPyMcr'],61.135096303187,40,37.375,236.57142857143,4.185,27,3.878,96,3.654,161,4.165,32,4.623,22,4.175,28,,,4.186,45,-51.113256232841
144604,DEADline,[13047],1,deadline-2,2019-04-30T02:03:11Z,2019-04-23T21:17:35Z,2023-08-06T01:56:53Z,82,28,44,https://api.ldjam.com/vx/node2/get/13047,/events/ludum-dare/44/deadline-2,"['http://incompetech.com/music/royalty-free/', 'https://www.dafont.com/nk57-monospace.font?text=LUDUM+DARE', 'https://www.youtube.com/watch?v=Q0OwtG1UABQ', 'http://creativecommons.org/licenses/by/3.0/*']",82.64252678883,32,40.125,68.285714285714,4.184,28,4.331,5,4.654,1,2.709,1000,3.701,450,,,3.323,271,3.672,255,-18.638895548257
152273,Hammed Robbery,"[823, 28324, 2164]",3,hammed-robbery,2019-04-30T00:59:41Z,2019-04-28T21:22:45Z,2023-08-06T01:56:53Z,30,29,44,https://api.ldjam.com/vx/node2/get/823+28324+2164,/events/ludum-dare/44/hammed-robbery,[],96.637689206679,27,28.25,35.714285714286,4.176,29,4,57,3.912,51,4.182,28,4.368,79,,,4.176,19,3.894,124,3.8466794911056
153602,Scooter Looter,"[674, 82520, 79648]",3,scooter-looter,2019-04-29T21:58:04Z,2019-04-29T21:01:12Z,2023-08-06T01:56:53Z,46,30,44,https://api.ldjam.com/vx/node2/get/674+82520+79648,/events/ludum-dare/44/scooter-looter,"['http://www.bluescrn.net/LD44/index.html', 'https://youtu.be/0NIqZB6LVqs']",64.008085742594,25,19,54.142857142857,4.17,30,4.222,15,3.821,74,3.356,557,4.548,33,,,4.16,22,3.971,103,-24.759691790498
151491,Daybreak Inn,[362],1,daybreak-inn,2019-04-30T00:20:50Z,2019-04-28T10:36:59Z,2023-08-06T01:56:53Z,40,31,44,https://api.ldjam.com/vx/node2/get/362,/events/ludum-dare/44/daybreak-inn,"['https://freesound.org/', 'https://www.kenney.nl/assets']",133.0770348584,74,79.25,61,4.167,31,3.908,88,4.11,19,3.78,209,,,,,3.447,213,4.237,39,18.45783243212
152558,Darkest Decision,"[24306, 9227, 153733]",3,darkest-decision,2019-04-30T01:22:37Z,2019-04-29T00:23:07Z,2023-08-06T01:56:53Z,45,32,44,https://api.ldjam.com/vx/node2/get/24306+9227+153733,/events/ludum-dare/44/darkest-decision,"['https://twitter.com/DisOmikronCJ', 'http://twitter.com/paigemarincak', 'https://twitter.com/BenstarDEV']",69.084927970776,1,34.125,72.5,4.162,32,3.465,390,3.648,168,4.113,47,4.676,16,4.384,9,3.972,51,4.58,5,-31.129464319409
147182,City33,[1607],1,city33,2019-04-30T00:50:41Z,2019-04-26T13:47:13Z,2023-08-06T01:56:53Z,52,33,44,https://api.ldjam.com/vx/node2/get/1607,/events/ludum-dare/44/city33,['https://twitter.com/robinorwhatever'],85.175712270484,15,23.125,32.875,4.161,33,4.274,10,3.565,203,3.5,428,4.403,68,3.79,141,3.467,207,4.113,56,-4.2084034868047
153841,A Life's Work,[593],1,a-lifes-work,2019-04-29T23:23:04Z,2019-04-29T22:42:33Z,2023-08-06T01:56:53Z,25,33,44,https://api.ldjam.com/vx/node2/get/593,/events/ludum-dare/44/a-lifes-work,[],66.003300247521,13,11,30,4.161,33,3.696,195,4.071,24,3.875,146,4.554,30,,,3.5,188,3.911,121,-25.464400750007
145856,jon needs 10$,[90809],1,jon-needs-10,2019-04-30T00:58:38Z,2019-04-25T12:46:14Z,2023-08-06T01:56:53Z,14,35,44,https://api.ldjam.com/vx/node2/get/90809,/events/ludum-dare/44/jon-needs-10,[],83.058618921911,18,13.625,20.75,4.158,35,3.553,309,3.684,145,3.711,265,3.947,311,3.842,115,4.083,29,4.361,17,3.184586172206
145864,Seaway,"[10702, 10703, 58881, 56229]",4,seaway,2019-04-29T23:54:03Z,2019-04-25T12:52:47Z,2023-08-06T01:56:53Z,161,36,44,https://api.ldjam.com/vx/node2/get/10702+10703+58881+56229,/events/ludum-dare/44/seaway,"['https://twitter.com/screenshakes', 'https://twitter.com/valet_louis', 'https://twitter.com/tomdns_', 'https://www.artstation.com/spyro', 'https://ldjam.com/events/ludum-dare/44/seaway/seaway-vfx-breakdown', 'http://blog.borderline.games/tutorials/sliced-mountains.html']",43.874821936961,5,19.25,279.25,4.155,36,3.847,106,3.598,191,3.421,504,4.768,6,4.335,15,2.6,687,4.31,26,-72.410964938167
148252,Insert Coin,"[7850, 38466, 151518]",3,insert-coin-1,2019-04-30T01:33:02Z,2019-04-26T21:34:16Z,2023-08-06T01:56:53Z,34,37,44,https://api.ldjam.com/vx/node2/get/7850+38466+151518,/events/ludum-dare/44/insert-coin-1,[],130.97775541592,18,74.625,50.857142857143,4.153,37,3.633,239,3.755,107,4.092,55,4.765,7,4.167,30,,,4.306,27,7.182918531988
140938,Penny Arcane,"[84699, 80570, 85204, 91710, 142471]",5,penny-arcane,2019-04-30T00:52:36Z,2019-04-06T19:38:17Z,2023-08-06T01:56:53Z,23,38,44,https://api.ldjam.com/vx/node2/get/84699+80570+85204+91710+142471,/events/ludum-dare/44/penny-arcane,"['https://youtu.be/URUn2yxeRaI', 'https://juniperparadise.bandcamp.com/album/penny-arcane-original-soundtrack']",94.923214582454,29,21.625,25,4.152,38,4.043,46,3.457,274,4.13,43,4.326,95,4.292,17,3.727,125,3.978,101,15.670348964761
140884,GÖLDF,"[10100, 93067, 136122, 145709]",4,goldf,2019-04-29T23:49:10Z,2019-04-05T23:58:31Z,2023-08-06T01:56:53Z,35,39,44,https://api.ldjam.com/vx/node2/get/10100+93067+136122+145709,/events/ludum-dare/44/goldf,[],107.25206763519,57,71.75,63.375,4.151,39,4.159,27,3.658,159,3.54,405,4.294,108,3.746,165,3.474,203,3.648,277,11.295048278004
154052,DEVOUR THE FLESH,"[2777, 90886]",2,devour-the-flesh,2019-04-30T00:17:16Z,2019-04-30T00:08:58Z,2023-08-06T01:56:53Z,22,40,44,https://api.ldjam.com/vx/node2/get/2777+90886,/events/ludum-dare/44/devour-the-flesh,"['https://freesound.org/people/Hoscalegeek/sounds/136702/', 'https://freesound.org/people/sonictechtonic/sounds/241284/', 'http://creativecommons.org/licenses/by/3.0/', 'https://freesound.org/people/alanmcki/sounds/401324/', 'https://freesound.org/people/niittymaa/sounds/365844/', 'https://freesound.org/people/scorpion67890/sounds/396797/', 'https://freesound.org/people/tyops/sounds/415123/']",105.6495420063,12,33.625,35.571428571429,4.147,40,4.515,2,4.162,13,3.544,401,3.588,514,,,2.742,605,3.735,216,5.5441056285557
154107,Crystal Castle,"[154103, 154122]",2,crystal-castle,2019-04-30T00:53:30Z,2019-04-30T00:27:58Z,2023-08-06T01:56:53Z,26,41,44,https://api.ldjam.com/vx/node2/get/154103+154122,/events/ludum-dare/44/crystal-castle,[],91.871469850422,47,34.5,41.875,4.143,41,4.131,29,3.012,650,3.72,259,4.325,97,4.184,25,3.139,362,3.769,196,16.992801634196
153376,Jamsterdam,"[7518, 42886]",2,jamsterdam,2019-04-30T00:21:39Z,2019-04-29T18:04:53Z,2023-08-06T01:56:53Z,42,42,44,https://api.ldjam.com/vx/node2/get/7518+42886,/events/ludum-dare/44/jamsterdam,[],58.520573598065,5,18.75,55.75,4.139,42,3.611,258,4.231,9,3.694,277,4.417,63,4.528,5,3.49,197,4.333,21,-39.075535348982
144497,Knit Worth,"[13882, 126652, 126651, 144498]",4,knit-worth,2019-04-29T07:53:47Z,2019-04-23T18:01:50Z,2023-08-06T01:56:53Z,113,43,44,https://api.ldjam.com/vx/node2/get/13882+126652+126651+144498,/events/ludum-dare/44/knit-worth,[],100,209,136.5,157.875,4.132,43,4.168,25,4.098,20,3.474,462,4.253,125,4.095,49,4.389,3,3.971,103,-21.643904723867
148976,Bloodgeon Hearts,"[148967, 115520]",2,bloodgeon-hearts,2019-04-30T01:40:38Z,2019-04-27T00:50:45Z,2023-08-06T01:56:53Z,9,43,44,https://api.ldjam.com/vx/node2/get/148967+115520,/events/ludum-dare/44/bloodgeon-hearts,[],145.03269548147,0,30.5,20.666666666667,4.132,43,3.921,84,3.889,60,4.278,19,4.395,70,,,,,3.868,133,21.482774565487
145806,The Last Drop,"[145803, 146729, 145552, 138594, 146726, 145969, 145908]",7,the-last-drop,2019-04-30T00:39:15Z,2019-04-25T11:35:38Z,2023-08-06T01:56:53Z,46,45,44,https://api.ldjam.com/vx/node2/get/145803+146729+145552+138594+146726+145969+145908,/events/ludum-dare/44/the-last-drop,['https://youtu.be/X7Tjby7DQeE'],105.4499460393,58,72,65.75,4.131,45,3.813,123,3.731,116,4.211,23,4.385,71,3.738,170,2.836,537,3.914,119,8.7897329370257
148843,Limited Blood Works,"[148840, 153744, 153745]",3,limited-blood-works,2019-04-29T21:54:45Z,2019-04-27T00:30:16Z,2023-08-06T01:56:53Z,22,46,44,https://api.ldjam.com/vx/node2/get/148840+153744+153745,/events/ludum-dare/44/limited-blood-works,[],114.28186569875,2,37.875,30,4.121,46,3.875,97,3.339,355,4.446,7,4.724,12,4.167,30,3.926,57,4.268,34,10.219950553427
146964,TRIWAR,[104643],1,triwar,2019-04-29T21:59:16Z,2019-04-26T11:12:09Z,2023-08-06T01:56:53Z,32,47,44,https://api.ldjam.com/vx/node2/get/104643,/events/ludum-dare/44/triwar,"['https://donitz.itch.io/triwar', 'https://en.wikipedia.org/wiki/Boids']",131.3510046393,27,69.875,47.428571428571,4.117,47,4.202,17,3.734,115,3.223,658,4.031,259,,,2.143,876,3.84,147,15.103789100428
150760,Blocks for Life,[144856],1,blocks-for-life,2019-04-30T01:03:55Z,2019-04-27T18:49:40Z,2023-08-06T01:56:53Z,12,48,44,https://api.ldjam.com/vx/node2/get/144856,/events/ludum-dare/44/blocks-for-life,[],61.635076714191,1,8.5,23.375,4.114,48,4.182,21,3.523,222,3.682,293,4.182,164,3.881,103,2.5,732,3.455,412,-37.949477200598
147143,Your last 10 seconds,"[143457, 147141, 21129]",3,your-last-10-seconds,2019-04-29T22:43:00Z,2019-04-26T13:14:29Z,2023-08-06T01:56:53Z,16,49,44,https://api.ldjam.com/vx/node2/get/143457+147141+21129,/events/ludum-dare/44/your-last-10-seconds,[],68.416745492824,14,11,24.5,4.109,49,3.795,132,4.63,2,4.391,11,4.304,105,4.205,24,4.205,16,4.409,12,-14.285714285714
139290,Sword of Hearts,[2978],1,sword-of-hearts,2019-04-29T18:41:02Z,2019-03-08T19:36:52Z,2023-08-06T01:56:53Z,72,50,44,https://api.ldjam.com/vx/node2/get/2978,/events/ludum-dare/44/sword-of-hearts,[],34.957559712702,12,8.875,84.142857142857,4.106,50,3.982,66,3.794,88,3.694,277,4.088,212,3.141,477,,,3.734,217,-58.324299005562
142004,Reaper's Keeper,"[50314, 64117, 93431, 148364, 153317]",5,reapers-keeper,2019-04-29T06:22:58Z,2019-04-15T16:15:20Z,2023-08-06T01:56:53Z,60,51,44,https://api.ldjam.com/vx/node2/get/50314+64117+93431+148364+153317,/events/ludum-dare/44/reapers-keeper,[],67.419986246324,22,45,100,4.101,51,3.833,113,3.103,551,3.429,492,4.728,10,4.021,61,3.897,65,4.102,60,-25.53823494272
140374,See:NoMore,[105],1,seenomore,2019-04-30T01:50:57Z,2019-03-29T20:03:48Z,2023-08-06T01:56:53Z,35,52,44,https://api.ldjam.com/vx/node2/get/105,/events/ludum-dare/44/seenomore,[],90.94102633174,11,19.125,27.571428571429,4.096,52,3.769,142,4.019,33,2.596,1030,3.68,462,,,2.96,469,3.74,212,-5.4941951504614
141127,Fluffensnuff,"[12833, 12991, 152194, 152195]",4,fluffensnuff,2019-04-30T00:51:52Z,2019-04-09T07:33:24Z,2023-08-06T01:56:53Z,67,53,44,https://api.ldjam.com/vx/node2/get/12833+12991+152194+152195,/events/ludum-dare/44/fluffensnuff,[],68.715213774924,37,37.125,79.625,4.095,53,4.076,38,3.615,182,2.577,1040,4.359,83,3.84,118,3.247,305,3.697,233,-16.418475297554
149428,Grim Deeper,[149235],1,grim-deeper,2019-04-29T14:55:08Z,2019-04-27T03:33:21Z,2023-08-06T01:56:53Z,24,54,44,https://api.ldjam.com/vx/node2/get/149235,/events/ludum-dare/44/grim-deeper,['https://twitter.com/falsebracket'],111.41720290623,21,40.5,38.428571428571,4.081,54,3.958,73,3.324,372,4.097,53,4.189,158,3.5,290,,,4.027,77,15.201456000712
139267,Oh my blood!,[121261],1,oh-my-blood,2019-04-30T00:51:42Z,2019-03-08T12:24:42Z,2023-08-06T01:56:53Z,23,55,44,https://api.ldjam.com/vx/node2/get/121261,/events/ludum-dare/44/oh-my-blood,[],99.044868274732,27,32.25,33.875,4.078,55,3.938,78,3.234,451,4.172,31,4.344,86,3.484,296,3.823,93,3.828,151,15.365033303384
148555,Skeleton's Gamble,[148544],1,skeletons-gamble,2019-04-28T23:13:44Z,2019-04-26T23:11:12Z,2023-08-06T01:56:53Z,22,56,44,https://api.ldjam.com/vx/node2/get/148544,/events/ludum-dare/44/skeletons-gamble,['https://chompdev.itch.io/skeletonsgamble'],87.287156094397,13,20,27.25,4.077,56,4.308,7,3.942,45,4.52,3,3.231,735,3.04,523,3.521,181,3.292,570,-2.2782033037176
153810,Hell's Pinball,"[78091, 147875]",2,hells-pinball,2019-04-30T01:06:23Z,2019-04-29T22:24:39Z,2023-08-06T01:56:53Z,33,57,44,https://api.ldjam.com/vx/node2/get/78091+147875,/events/ludum-dare/44/hells-pinball,[],127.29936451188,36,79,49.75,4.07,57,4.25,11,2.908,768,2.696,1003,4.133,187,4.362,12,3,431,3.781,186,16.91168337058
147520,MONGR,"[147512, 148139]",2,mongr,2019-04-30T01:05:06Z,2019-04-26T16:52:49Z,2023-08-06T01:56:53Z,32,58,44,https://api.ldjam.com/vx/node2/get/147512+148139,/events/ludum-dare/44/mongr,"['https://www.youtube.com/watch?v=sAJlv4cNHF8', 'https://twitter.com/xandersauce', 'https://twitter.com/minor_gods']",139.51201214436,10,63.5,38.428571428571,4.068,58,3.905,89,4.054,26,4,83,4.189,158,,,3.971,52,3.972,102,16.637216542086
147672,Bet Your Life,[99585],1,bet-your-life-2,2019-04-29T01:18:16Z,2019-04-26T17:58:43Z,2023-08-06T01:56:53Z,69,59,44,https://api.ldjam.com/vx/node2/get/99585,/events/ludum-dare/44/bet-your-life-2,"['https://incompetech.com', 'https://www.youtube.com/watch?v=jbfSApEKO-o', 'http://stargardengames.com', 'https://www.youtube.com/watch?v=tifra25PP4U', 'https://filmmusic.io:', 'https://pastebin.com/KdKX6x2w', 'https://pastebin.com/ZFCQ2BaK', 'http://creativecommons.org/licenses/by/4.0/', 'https://twitter.com/stargardengames']",71.245967197767,20,20.875,56.166666666667,4.065,59,4.185,19,3.564,205,3.953,108,4.1,205,,,,,3.667,257,-25.858023758807
