id,name,author,team_size,slug,published,created,modified,comments,game_position,ludum_dare_version,data_authors,game_link,links_body,cool,feedback,given,grade,grade-01-average,grade-01-result,grade-02-average,grade-02-result,grade-03-average,grade-03-result,grade-04-average,grade-04-result,grade-05-average,grade-05-result,grade-06-average,grade-06-result,grade-07-average,grade-07-result,grade-08-average,grade-08-result,smart
314859,A Day in the Life of Death,"[1883, 10169]",2,an-amazing-game-probably,2023-01-09T17:20:22Z,2023-01-02T05:44:19Z,2024-04-01T19:01:31Z,65,1,52,https://api.ldjam.com/vx/node2/get/1883+10169,/events/ludum-dare/52/an-amazing-game-probably,"['https://cocoamoss.com/a-day-in-the-life-of-death/a-day-in-the-life-of-death.html**', 'https://ddrkirbyisq.bandcamp.com/album/a-day-in-the-life-of-death-original-soundtrack**']",49.828472907854,20,18.125,74,4.63,1,4.208,25,3.986,61,4.347,46,4.785,2,4.75,1,4.382,15,4.634,2,-46.699820911097
319337,The 35th Tri-Annual Blitheport Harvest Day Jamboree,"[284287, 278050, 298219, 278052, 283903, 217018, 321715]",7,the-35th-tri-annual-blitheport-harvest-day-jamboree,2023-01-09T20:57:41Z,2023-01-07T22:35:28Z,2024-04-01T19:01:31Z,24,2,52,https://api.ldjam.com/vx/node2/get/284287+278050+298219+278052+283903+217018+321715,/events/ludum-dare/52/the-35th-tri-annual-blitheport-harvest-day-jamboree,[],154.84381869204,25,51.25,25.571428571429,4.583,2,4.521,4,4.109,39,3.761,377,4.688,8,4.522,5,4.604,5,,,2.7031898505565
320907,Harveyster,"[2885, 279727, 260523]",3,harveyster,2023-01-09T20:56:35Z,2023-01-09T19:41:15Z,2024-04-01T19:01:31Z,49,3,52,https://api.ldjam.com/vx/node2/get/2885+279727+260523,/events/ludum-dare/52/harveyster,[],141.32779264372,63,94.375,48.25,4.533,3,4.458,5,3.902,78,4.574,5,4.653,10,4.511,6,3.439,192,4.424,11,-4.7468072361492
313306,Lavender Fields Forever,"[12833, 236586, 12991, 290166, 317477, 315779]",6,lavender-showdown,2023-01-09T19:57:29Z,2022-12-19T19:40:51Z,2024-04-01T19:01:31Z,50,4,52,https://api.ldjam.com/vx/node2/get/12833+236586+12991+290166+317477+315779,/events/ludum-dare/52/lavender-showdown,"['https://cameronpaxton.com', 'https://twitter.com/BippinBits', 'https://www.instagram.com/wilkie_jerry/', 'https://twitter.com/MartinKvale', 'https://cameronpaxton.bandcamp.com/album/lavender-fields-forever', 'https://twitter.com/IdinaKloppstock', 'https://twitter.com/SnekOfSpice']",52.47497678328,28,16.625,61.375,4.492,4,4.325,12,3.924,74,4.433,25,4.425,58,4.405,10,4.086,39,4.208,38,-32.881788097924
320571,Macrogreens,[320570],1,macrogreens,2023-01-09T19:56:12Z,2023-01-09T15:29:03Z,2024-04-01T19:01:31Z,33,5,52,https://api.ldjam.com/vx/node2/get/320570,/events/ludum-dare/52/macrogreens,['https://joshedwards.itch.io/macrogreens'],86.103386132302,37,21.5,30,4.464,5,4.571,3,4.196,21,4.179,120,4.25,113,4.661,3,4.643,3,4.482,8,1.5268058578241
316044,Chop Crop & Drop,"[25021, 26231, 93735, 3784, 316448]",5,chop-crop-drop,2023-01-09T20:27:19Z,2023-01-04T21:31:20Z,2024-04-01T19:01:31Z,29,6,52,https://api.ldjam.com/vx/node2/get/25021+26231+93735+3784+316448,/events/ludum-dare/52/chop-crop-drop,"['https://www.instagram.com/cardcade_wmg', 'https://twitter.com/windmillgames', 'https://twitter.com/ebernerd', 'https://twitter.com/gherini_sound', 'https://www.youtube.com/user/devjeeper']",90,31,20.25,26,4.458,6,4.217,24,4.174,25,4.167,125,4.74,4,4.417,9,3.042,348,4.16,55,3.4492841249514
317964,Harvestigator: An IRS Tax Auditing Game,"[245646, 244680, 321190, 368160]",4,harvestigator-an-irs-tax-auditing-game,2023-01-09T20:09:41Z,2023-01-06T19:48:32Z,2024-04-01T19:01:31Z,45,7,52,https://api.ldjam.com/vx/node2/get/245646+244680+321190+368160,/events/ludum-dare/52/harvestigator-an-irs-tax-auditing-game,[],79.183476074843,79,34.25,55.625,4.426,7,4.278,16,3.792,114,4.12,145,4.222,131,4.472,7,4.731,1,4.274,29,-4.7925997390483
318742,Farmula Grain Prix,[193215],1,farmula-grain-prix,2023-01-09T19:53:26Z,2023-01-07T06:23:01Z,2024-04-01T19:01:31Z,59,8,52,https://api.ldjam.com/vx/node2/get/193215,/events/ludum-dare/52/farmula-grain-prix,[],101.66270564923,106,65.5,64.375,4.413,8,4.294,15,4.476,5,4.571,7,4.524,32,4.23,26,3.683,112,4.041,93,-5.2318527820887
320830,Furious Farm: Total Reap-Out,"[6693, 1083, 286850]",3,furious-farm-total-reap-out,2023-01-09T20:33:24Z,2023-01-09T19:21:50Z,2024-04-01T19:01:31Z,44,9,52,https://api.ldjam.com/vx/node2/get/6693+1083+286850,/events/ludum-dare/52/furious-farm-total-reap-out,"['https://discord.gg/dpQx647USm', 'https://www.youtube.com/c/PUNKCAKEdelicieux?sub_confirmation=1', 'https://www.patreon.com/punkcake', 'https://punkcake.itch.io', 'https://twitter.com/PUNKCAKE_delice', 'https://punkcake.club']",59.665735560705,10,22.25,63.5,4.406,9,4.297,14,3.742,135,4.617,2,4.648,11,4.397,11,3.625,130,4.149,60,-44.951811743682
314973,Harveeps,"[109702, 144107, 299939, 122839, 317197]",5,harveeps,2023-01-09T13:00:43Z,2023-01-02T14:10:20Z,2024-04-01T19:01:31Z,31,10,52,https://api.ldjam.com/vx/node2/get/109702+144107+299939+122839+317197,/events/ludum-dare/52/harveeps,['https://twitter.com/teagher'],92.654765988466,19,22.75,27.5,4.404,10,4.154,35,4.462,6,4.25,77,4.25,113,4.096,41,3.25,267,3.896,151,-13.175685787554
315750,"""Neighborly Love""",[315748],1,neighborly-love,2023-01-09T15:23:21Z,2023-01-04T07:04:17Z,2024-04-01T19:01:31Z,33,11,52,https://api.ldjam.com/vx/node2/get/315748,/events/ludum-dare/52/neighborly-love,['https://phaser.io'],109.58191785743,41,36.625,31.5,4.4,11,4.583,2,4.067,50,4.567,10,3.95,251,4.379,12,4.464,7,4.19,43,4.5135250724849
315084,Slime Crime,"[297532, 319496]",2,slime-crime,2023-01-09T19:56:31Z,2023-01-02T19:56:58Z,2024-04-01T19:01:31Z,181,12,52,https://api.ldjam.com/vx/node2/get/297532+319496,/events/ludum-dare/52/slime-crime,"['https://cypor.itch.io/12x12-rpg-tileset', 'https://freesound.org/people/sid3walk/sounds/478560/', 'https://freesound.org/people/JacksonMiller0/sounds/237605/', 'https://freesound.org/people/jalastram/sounds/396650/', 'https://freesound.org/people/aarrnnoo/sounds/516191/', 'https://freesound.org/people/martian/sounds/200257/', 'https://freesound.org/people/Elnosos/sounds/424375/', 'https://freesound.org/people/wubitog/sounds/188381/', 'https://freesound.org/people/Pellepyb/sounds/431670/', 'https://freesound.org/people/mpue76/sounds/577891/', 'https://freesound.org/people/studiomandragore/sounds/401628/', 'https://freesound.org/people/METKIR/sounds/629534/', 'https://freesound.org/people/random_intruder/sounds/392172/', 'https://sfxr.me/', 'https://freesound.org/people/AmicaSys/sounds/332711/', 'https://freesound.org/people/TristanLuigi/sounds/110819/', 'https://freesound.org/people/bmlake/sounds/251619/']",100,198,104.375,113.5,4.368,12,4.588,1,3.643,192,3.829,322,4.338,84,4.009,68,3.376,216,4.088,78,-29.015778584798
317696,Powered Plants,[317693],1,powered-plants,2023-01-09T19:59:25Z,2023-01-06T18:24:36Z,2024-04-01T19:01:31Z,56,13,52,https://api.ldjam.com/vx/node2/get/317693,/events/ludum-dare/52/powered-plants,[],58.603271532769,31,12.75,61,4.356,13,4.441,6,3.763,129,3.61,471,4.39,68,,,,,,,-33.561588670408
315626,Reap What You Sow,"[79680, 91644]",2,reap-what-you-sow,2023-01-09T19:58:59Z,2023-01-03T22:20:31Z,2024-04-01T19:01:31Z,40,14,52,https://api.ldjam.com/vx/node2/get/79680+91644,/events/ludum-dare/52/reap-what-you-sow,"['https://twitter.com/Hare_Software', 'https://twitter.com/AmamiAiko', 'https://hare-software.itch.io/reap-what-you-sow']",83.864970836061,55,26.375,38.5,4.355,14,4.257,18,4.311,12,4.527,13,4.311,95,4.338,13,3.828,80,4.068,84,3.0776406404415
320669,Carrot Conundrum,"[72, 315355, 9421]",3,carrot-conundrum,2023-01-09T20:36:57Z,2023-01-09T17:29:01Z,2024-04-01T19:01:31Z,31,14,52,https://api.ldjam.com/vx/node2/get/72+315355+9421,/events/ludum-dare/52/carrot-conundrum,"['https://www.youtube.com/watch?v=rUdZyLRMkTk', 'https://love2d.org/']",59.76143046672,18,11.25,32.5,4.355,14,4.226,23,4.774,1,3.581,482,3.323,533,3.638,197,3.767,94,4.083,80,-21.064778262367
320797,King of Veggies,"[274509, 262169]",2,king-of-veggies,2023-01-09T19:36:38Z,2023-01-09T19:06:13Z,2024-04-01T19:01:31Z,23,16,52,https://api.ldjam.com/vx/node2/get/274509+262169,/events/ludum-dare/52/king-of-veggies,[],94.252295174341,19,22.875,30.571428571429,4.345,16,4.345,9,4.259,15,4.534,12,,,3.982,72,2.722,470,3.931,137,-12.597493066487
315505,Greenfinger!,"[315504, 316567, 316647, 316658, 316659]",5,greenfinger,2023-01-09T19:14:11Z,2023-01-03T16:13:04Z,2024-04-01T19:01:31Z,32,17,52,https://api.ldjam.com/vx/node2/get/315504+316567+316647+316658+316659,/events/ludum-dare/52/greenfinger,[],104.40460499139,9,42.375,39.875,4.329,17,4.197,27,3.257,425,4.066,175,4.737,5,4.684,2,4.211,30,4.329,22,-32.560360645476
320747,Tony Crow's Pro Scyther,"[5221, 12867, 91279, 81196, 1573]",5,tony-crows-pro-scyther,2023-01-09T20:37:17Z,2023-01-09T18:31:50Z,2024-04-01T19:01:31Z,30,18,52,https://api.ldjam.com/vx/node2/get/5221+12867+91279+81196+1573,/events/ludum-dare/52/tony-crows-pro-scyther,[],65.730947743732,12,15.5,36.875,4.314,18,4.243,19,4.086,43,4.071,173,4.471,46,4.014,67,4.114,36,4.191,42,-25.53823494272
318599,It was all for the Tuna,"[1668, 19409, 8735, 93526]",4,it-was-all-for-the-tuna,2023-01-09T14:46:54Z,2023-01-07T01:44:39Z,2024-04-01T19:01:31Z,111,19,52,https://api.ldjam.com/vx/node2/get/1668+19409+8735+93526,/events/ludum-dare/52/it-was-all-for-the-tuna,"['https://twitter.com/ouroborose', 'https://twitter.com/stregawolf', 'https://discord.gg/Hhd4v93H9y', 'https://twitter.com/tenlki']",57.227615711298,74,32.75,147,4.305,19,4.051,54,3.928,73,4.01,218,4.632,13,4.075,49,3.434,194,4.403,12,-40.924346081435
319356,Hex-Yield,"[36785, 290764]",2,hex-yield,2023-01-09T16:56:23Z,2023-01-07T23:06:25Z,2024-04-01T19:01:31Z,82,20,52,https://api.ldjam.com/vx/node2/get/36785+290764,/events/ludum-dare/52/hex-yield,"['https://twitter.com/ArcRincs', 'https://www.instagram.com/brandoncgpaige/', 'https://twitter.com/andidebob']",105.40925533895,169,102.25,104,4.298,20,4.235,21,4.162,31,4.218,96,4.269,111,4.148,37,,,4.109,72,-23.303501115263
319880,Deck of plants,[56263],1,deck-of-cards,2023-01-09T20:43:29Z,2023-01-08T19:12:12Z,2024-04-01T19:01:31Z,22,21,52,https://api.ldjam.com/vx/node2/get/56263,/events/ludum-dare/52/deck-of-cards,"['https://soundcloud.com/congus-bongus/rhythm-garden', 'https://apsyll.itch.io/top-down-fantasy-crops']",102.61726477695,24,17.375,28,4.288,21,4.115,41,4.192,22,4.596,3,,,,,,,4.327,24,-2.6671473215425
318474,CharacteRiser,"[8054, 263999, 191399]",3,characterizer,2023-01-09T20:52:34Z,2023-01-06T23:18:33Z,2024-04-01T19:01:31Z,27,22,52,https://api.ldjam.com/vx/node2/get/8054+263999+191399,/events/ludum-dare/52/characterizer,[],97.615551074193,21,22.75,33.166666666667,4.276,22,4,66,4.724,2,4.5,16,3.534,446,,,3.083,,3.889,154,-17.720528049672
321014,Hedgehog Tree,"[138348, 272419]",2,hedgehog-tree,2023-01-09T20:37:05Z,2023-01-09T20:09:46Z,2024-04-01T19:01:31Z,36,23,52,https://api.ldjam.com/vx/node2/get/138348+272419,/events/ludum-dare/52/hedgehog-tree,['https://www.scottbuckley.com.au/library/glow/'],83.433391049684,20,24.625,41.571428571429,4.275,23,3.9,112,3.875,86,4.275,66,4.7,6,,,3.176,298,4.438,10,-24.252360313784
314677,Tuber Trouble,"[77421, 314676, 314515]",3,tuber-trouble,2023-01-09T12:42:05Z,2023-01-01T02:56:34Z,2024-04-01T19:01:31Z,24,24,52,https://api.ldjam.com/vx/node2/get/77421+314676+314515,/events/ludum-dare/52/tuber-trouble,[],139.56601658635,28,51.375,27.375,4.26,24,4.058,52,3.404,336,4.231,87,4.327,89,3.76,139,3.68,114,3.917,144,1.0953229243599
316596,Cardwork Cycle,[162497],1,cardwork-cycle,2023-01-09T20:11:32Z,2023-01-05T19:04:38Z,2024-04-01T19:01:31Z,31,25,52,https://api.ldjam.com/vx/node2/get/162497,/events/ludum-dare/52/cardwork-cycle,[],90.389229258565,40,24,30.375,4.259,25,4.345,9,3.966,67,4.19,113,3.793,336,3.862,100,2.64,507,3.982,114,0.90499582190259
313830,Pseudo-Harvest,"[313829, 314034, 314035, 314033, 314030]",5,pseudo-harvest,2023-01-09T19:38:21Z,2022-12-25T14:49:29Z,2024-04-01T19:01:31Z,103,26,52,https://api.ldjam.com/vx/node2/get/313829+314034+314035+314033+314030,/events/ludum-dare/52/pseudo-harvest,"['https://jfeeefl.itch.io/pseudo-harvest', 'https://youtu.be/QPnadMPt1II', 'https://en.wikipedia.org/wiki/Great_Leap_Forward']",96.59474071115,94,55.75,69.428571428571,4.243,26,4.037,58,4.112,38,4.324,53,4.066,196,,,4.076,41,4.162,54,-10.225703417772
320835,Anne & the Carrot Islands,[7424],1,anne-the-carrot-islands,2023-01-09T20:07:55Z,2023-01-09T19:23:38Z,2024-04-01T19:01:31Z,22,27,52,https://api.ldjam.com/vx/node2/get/7424,/events/ludum-dare/52/anne-the-carrot-islands,['https://grizzly-games.itch.io/anne-the-carrot-islands'],76.178138650732,19,14,25.125,4.229,27,4.14,37,3.729,144,4.08,167,4.396,63,4.261,23,3.306,242,4,104,-22.499098222293
317707,F.U.D: Food Under Development,"[317705, 267824]",2,f-u-d-food-under-development,2023-01-09T20:26:45Z,2023-01-06T18:28:10Z,2024-04-01T19:01:31Z,22,28,52,https://api.ldjam.com/vx/node2/get/317705+267824,/events/ludum-dare/52/f-u-d-food-under-development,['https://stellar-lily.itch.io/fud'],76.526816157215,26,13.25,23.625,4.227,28,4.227,22,3.841,100,4,219,3.682,380,3.659,185,3.524,164,3.95,125,3.246784342939
317344,Wheat World,[14872],1,wheat-world,2023-01-09T20:00:06Z,2023-01-06T14:56:09Z,2024-04-01T19:01:31Z,39,29,52,https://api.ldjam.com/vx/node2/get/14872,/events/ludum-dare/52/wheat-world,[],77.723584782222,23,22.125,43,4.225,29,4.175,30,3.963,69,4.238,83,4.43,56,4.171,34,,,3.939,132,-26.832142620305
315561,Harvest Heist,"[301, 265145, 305297]",3,harvest-heist-2,2023-01-09T20:56:58Z,2023-01-03T18:36:41Z,2024-04-01T19:01:31Z,21,30,52,https://api.ldjam.com/vx/node2/get/301+265145+305297,/events/ludum-dare/52/harvest-heist-2,[],80.730495696009,11,16.375,26.125,4.22,30,4.125,40,4.167,28,4.521,15,4.375,72,4.313,15,4.5,6,4.292,28,-15.373928057591
315205,Barvest: The Iconic Bug Harvest of 2005,"[181925, 186251, 181946, 315114, 246319]",5,barvest-the-iconic-bug-harvest-of-2005,2023-01-09T19:54:40Z,2023-01-03T00:00:58Z,2024-04-01T19:01:31Z,76,31,52,https://api.ldjam.com/vx/node2/get/181925+186251+181946+315114+246319,/events/ludum-dare/52/barvest-the-iconic-bug-harvest-of-2005,"['https://camdeno.itch.io/barvest', 'https://jadengoter.itch.io']",105.9456926728,112,68.75,62.25,4.21,31,4.148,36,3.702,156,3.336,611,4.315,92,3.836,108,3.217,283,3.933,136,-5.7995746478883
313735,Harvest Hewn,"[3086, 70654]",2,harvest-hewn,2023-01-08T21:21:45Z,2022-12-24T04:32:01Z,2024-04-01T19:01:31Z,33,32,52,https://api.ldjam.com/vx/node2/get/3086+70654,/events/ludum-dare/52/harvest-hewn,[],68.370726287043,7,9.875,22.125,4.2,32,4,66,3.6,212,4.1,157,4.31,96,3.85,103,3.35,227,3.65,285,-23.113055659984
